6895:866,254,1763,546,38333,8218,13083,33748,2139,20467
6898:1069,2414,40,73319,18160,1344,1535,2139,542,81
6903:17,1913,709,358,650,500,736,254,1677,1102
6932:83042,36654,6967,52561,224,77949,87816,37180,61790,14084
6933:94359,67250,19221,57642,6969,22349,8618,17552,37361,52105
6935:60549,40281,56570,104512,17520,39786,111979,113270,97616,36213
6939:65567,108845,120541,100107,31096,36612,26088,31941,55815,969
6948:69299,84406,110269,6981,81784,42118,118801,69922,65743,14973
6950:17,302,654,76,616,58,8,866,84,29
6958:113365,957,6994,41847,16676,2528,4326,70,650,866
6960:69887,34961,74780,17649,48712,77583,69538,6998,38280,48832
6966:3770,34902,11320,6504,38978,17533,3042,15332,37879,25768
6977:64376,71055,63035,73688,7922,473,9321,79831,7018,40330
6982:2845,47429,89973,22446,98324,75290,13864,116785,121948,101475
6983:17,302,654,76,616,58,8,866,84,29
6984:18581,76791,36226,17783,97610,61556,62518,47887,809,77382
6992:2714,1827,2403,3207,1524,970,3506,1744,1065,353
7005:68654,29519,69914,90620,7057,26542,105961,41649,83705,26876
7019:77890,115085,68407,64411,23745,48,17,76,1187,14898
7027:17,302,654,76,616,58,8,866,84,29
7034:11369,23160,25543,16654,26873,7099,41994,57642,4322,8745
7035:7411,49084,56243,10898,33999,19320,37889,2566,5954,11209
7036:17,82080,182,302,23060,37016,45,3632,8384,33729
7044:8579,84,1187,8151,48,736,301,1102,654,8
7053:30842,73943,21527,64899,33302,21403,96756,42933,28624,41088
7059:40610,9395,92744,20939,46445,54384,60979,35033,6256,77548
7069:17,302,654,76,616,58,8,866,84,29
7077:31168,32107,64725,77790,62125,43857,58530,17,302,654
7096:17,302,654,76,616,58,8,866,84,29
7112:72710,50744,89595,115669,41085,77754,7182,35688,26621,5455
7116:91172,55969,7187,46094,17600,43469,52032,57855,89789,63645
7118:118792,46820,64647,89498,118202,59121,14749,654,58,84
7133:58,354,84,866,616,1102,361,285,650,8
7137:7212,76265,28323,32568,40800,27570,121887,30669,8563,7082
7140:5998,4613,112264,18827,119053,118798,8975,7315,19871,803
7159:654,302,101,736,301,84,866,29,1102,650
7173:58471,7271,18525,22348,35735,34077,29745,30747,6899,10459
7178:74336,101483,21613,56278,116910,34469,7274,11676,52772,1952
7183:17,75171,28898,89659,650,301,736,616,8,98583
7184:17,302,654,76,616,58,8,866,84,29
7188:17,302,654,76,616,58,8,866,84,29
7192:57707,86363,69791,97016,115978,113675,72981,77097,65097,87828
7196:100992,7295,17,302,654,76,616,58,8,866
7203:122925,115780,68615,11373,38461,54917,58060,43853,73174,70798
7214:40107,35154,10248,30489,71315,60127,54886,4256,10365,28705
7224:15,17,518,119,327,999,103,61,354,131
7225:18087,45418,7326,21514,105578,82752,66575,52049,63391,557
7230:17,302,654,76,616,58,8,866,84,29
7232:890,10039,5097,4743,18425,6229,105510,64778,83791,49414
7239:17,654,518,36890,7757,87578,95396,29392,66351,113643
7242:5611,19029,52233,67106,44935,76460,22848,94354,9782,20037
7254:7345,38193,62715,58624,103841,34208,103073,54949,94421,113255
7268:17,616,84,1102,354,866,322,650,239,8
7291:55035,17,441,102138,2028,7387,82585,64815,4856,8928
7294:36889,100049,9252,120806,92153,1187,52267,17,38614,85586
7299:121241,119355,99499,41044,47565,117522,115610,91479,66275,39210
7303:37147,37152,35165,79013,90600,7401,31468,83785,8518,72768
7326:76,2265,542,60158,1164,58,361,13386,13432,4292
7340:15238,70959,8897,56166,23289,33321,53895,43507,30874,38545
7346:104853,16280,61372,34199,106171,93162,34449,26255,7448,41068
7348:59073,120617,92655,48078,76,29,302,358,273,101
7351:17,302,654,76,616,58,8,866,84,29
7356:105672,7467,74046,17122,104445,38736,28585,5403,18448,8470
7366:1102,654,29,58,354,650,736,616,70,301
7367:65623,119788,7480,95077,10521,3946,33388,113879,57414,88136
7383:36304,98320,20327,67253,89602,26974,120907,113601,648,103617
7397:182,17,654,650,518,58,84,861,1102,8
7410:81,7211,1888,226,2379,1749,6108,34829,22823,46621
7414:100648,91288,25304,50097,7538,37825,56559,21494,26543,22827
7419:81482,49090,122249,35229,44,661,1400,463,13060,76
7429:17,302,654,76,616,58,8,866,84,29
7433:138,1196,76,8,29,899,1102,6943,15914,9444
7444:87162,119619,90048,17501,7571,21564,2263,49576,21314,76646
7451:69,1917,38690,1617,17944,12597,93408,48197,88234,43327
7461:16432,62123,63283,114485,31545,120743,89069,34322,77868,41940
7466:2268,1951,1703,4487,675,398,814,65,29854,4816
7467:36960,63552,20847,94597,117466,33332,115746,17574,64269,62700
7488:302,49834,120360,616,58,84,354,138,47445,736
7489:7612,67350,46178,38713,41064,68947,50463,98736,39860,85656
7517:11408,3378,22713,186,10178,45641,58738,40356,40483,216
7518:64185,114895,66620,60232,78478,116801,25762,72959,75745,61629
7519:48,1187,875,28386,654,354,84,245,70,76
7527:20300,2559,5587,2142,16229,33882,39395,1524,70923,15642
7542:79872,18952,84055,69854,55198,10224,7671,8252,92348,78650
7555:72027,90038,13716,17692,2549,6165,13312,2600,73619,39066
7556:7687,89603,98076,122107,20922,13987,115459,76247,51132,89639
7558:96095,62793,36122,55272,24803,168,62325,110951,95503,110251
7563:84,58,354,866,301,8,138,616,564,650
7572:41683,11272,107554,101846,168,984,9417,719,4394,7838
7586:168,5480,760,20993,17112,984,3601,719,12254,7838
7590:102964,40028,100202,71664,44144,654,9820,17502,302,616
7603:76140,47757,101122,88891,96318,28588,616,16002,58,302
7605:65695,7750,120064,96218,302,616,736,654,76,236
7607:30058,18040,22900,108779,63119,28618,44115,84843,92808,13511
7608:302,354,654,866,138,650,70,301,8,4996
7612:17,616,33352,591,88243,38158,3951,35211,67086,2158
7617:37236,46650,2641,755,1119,654,17,17,302,654
7637:98309,64090,100908,57872,7782,97605,19211,15774,30220,72687
7657:69427,103715,76326,44850,17183,44832,116932,17572,4796,75298
7661:109726,91413,23992,17338,99875,90032,12834,66657,7811,17207
7678:3107,1352,8848,6434,69667,5624,62536,2880,1712,4825
7682:7836,47276,15556,61872,28527,62614,289,19412,1012,1462
7692:9514,11447,12575,40390,853,11571,27293,20628,10162,2088
7699:18476,105524,1919,13298,27027,9341,107704,86480,8567,26919
7707:29,616,84,1102,76,70,866,736,301,650
7708:31999,88705,45746,13174,10260,1335,21624,6328,40799,87846
7713:654,354,29,4092,650,58,5457,20045,1102,289
7734:89664,36932,7893,117620,71808,70094,48409,61906,44484,59411
7741:302,17,162,285,861,322,84,6,15,138
7742:57893,96456,113011,109166,105214,68738,103389,68454,99532,27129
7743:7902,65273,28906,83034,15198,57873,39609,108599,19619,48140
7751:1187,48,654,84,354,29,58,1023,4420,1102
7760:17206,45573,51879,120113,80782,63386,16746,22215,68700,21903
7766:57600,21504,61940,7928,2277,35318,102443,93752,118281,43500
7787:12776,17,518,76,2966,84,616,25733,131,3766
7813:87046,109738,7997,45021,10120,99988,27627,32108,106238,121345
7818:616,101,902,8,138,654,542,58,1196,650
7823:31868,63216,2579,3107,13896,4755,10041,8621,96205,1501
7825:103978,1644,20330,61586,1023,70,1382,5767,40480,104984
7833:908,1825,62994,52802,6826,13070,24460,118104,7027,121268
7841:86253,102813,29320,50225,60012,56358,21818,302,654,58
7844:15092,81387,8033,90554,34839,102717,104776,99471,60636,95881
7850:40212,102286,29156,22115,84715,119825,117339,35893,69177,92714
7863:65783,119515,43880,66757,90917,7774,48796,60525,59625,542
7869:65569,28709,17766,92257,94808,68701,21281,58058,84703,105292
7888:654,58,861,17,84,542,1102,518,162,76
7889:7258,87513,226,70,2967,81,2379,3423,1884,16340
7894:82972,74446,46241,26427,31445,118388,104307,58470,8753,33140
7903:2048,114695,114845,71907,28609,21840,20339,49780,100732,94225
7915:616,302,17,1102,58,84,29,736,354,61
7921:10503,8454,21963,77209,14403,77000,32648,81699,43783,25114
7945:661,168,463,801,2642,2153,10291,662,50045,5738
7946:23649,115287,107305,60233,11151,106307,93431,32145,79436,8140
7949:8151,1119,1187,17,131,245,1389,1057,1987,1535
7951:84,29,616,58,354,138,8,301,650,518
7958:17,302,654,76,616,58,8,866,84,29
7962:8,289,29,861,61,650,32,564,616,15
7964:47501,116164,430,29697,57880,116292,30277,47208,80568,55503
7967:45974,56568,2510,26531,565,453,53369,111864,2509,25876
7969:17,302,182,616,361,70,518,962,97,736
7975:34149,6,709,1709,19565,155,85677,42443,398,953
7976:64110,8169,7381,25192,72994,62571,42330,10486,53254,41166
7977:866,34423,102017,80309,84474,354,302,84,224,654
7981:3378,65033,9879,8171,68179,45315,39446,22713,32261,186
7990:80203,39983,4364,17,185,115793,47789,1435,30158,1951
8002:441,2738,29311,16036,2028,1875,10536,4421,24838,18783
8008:17,302,654,76,616,58,8,866,84,29
8009:12019,46069,26310,654,72029,121448,17,58,8359,1305
8023:30227,111999,71577,47309,79909,12344,6164,12716,15424,63278
8032:116779,8223,81440,57714,31964,51741,25779,29964,2444,67278
8036:399,40319,984,8252,25253,6411,463,1682,5488,135
8054:32784,100904,105117,41366,88206,119442,19194,103164,82714,22188
8065:58,861,542,36618,30537,518,33036,289,61,138
8068:24655,538,18452,24885,10048,16646,14524,19795,11358,7450
8069:3207,970,3506,2403,2714,2696,1827,1524,92169,29372
8081:302,29,84,354,115327,58145,110575,138,361,58
8090:84,58,354,866,285,650,70,91038,616,88822
8097:82177,119895,8295,60010,42720,93583,27680,44715,51052,17968
8103:81086,10161,72940,115192,34846,113723,41115,64189,67588,65544
8104:17,302,654,76,616,58,8,866,84,29
8130:8328,94403,23479,11192,110394,1102,63596,116922,42945,8
8134:114187,110396,104687,85498,8331,91279,81349,105057,57519,84017
8137:58,29,736,861,301,138,289,564,15,101
8141:89382,4481,14152,2816,974,13159,45415,10466,1957,61184
8144:463,5242,32408,1790,168,2318,564,1326,984,226
8150:47630,66062,65347,302,861,8343,114226,518,15,736
8159:6400,15,17,8168,21870,17552,1382,65,10810,3433
8161:77681,54240,8357,17,302,654,76,616,58,8
8163:36867,31301,17,71559,254,546,1995,76,53328,122656
8184:81,780,5767,68537,67111,46639,77407,138,3735,3739
8186:32832,106780,94521,23079,61995,97999,76400,38335,25409,107706
8200:84,302,866,654,361,138,58,301,736,1102
8206:103001,8409,55433,86151,17740,14154,31210,120467,66983,120221
8217:21223,84222,58,17,654,542,58529,568,322,861
8224:69744,41109,90315,92855,87103,111812,83690,106327,40643,2327
8225:774,2403,2714,2696,1827,1524,8536,3207,4487,9217
8227:4798,17,45456,1267,5230,302,14393,389,15460,18186
8229:17,289,302,616,58,354,84,861,8,518
8245:78612,111786,53970,95216,10503,8454,21963,33562,77209,14403
8263:17,302,654,76,616,58,8,866,84,29
8264:33497,111401,83247,44266,82498,97683,8856,976,8403,38582
8270:53452,102919,9396,15944,22448,18570,3015,33118,17706,27974
8276:17,84,58,866,1102,138,301,616,15,361
8285:39108,11201,53807,14511,8509,79453,107467,32001,75235,56303
8286:92687,62179,102174,8510,78694,12746,55155,12020,122432,122962
8287:39131,53527,66597,113820,119564,99748,84944,69491,31072,14467
8290:17,116,236,10070,84,20172,15710,63893,122328,301
8310:50016,60044,86854,28530,8640,48583,24410,54370,84280,101128
8314:82058,58480,25441,73800,8535,61673,24212,35439,24611,68279
8325:29185,93329,8548,17,15176,34537,112211,654,302,1196
8326:102500,57687,96737,8550,40003,114022,85476,57287,51917,302
8334:58,2338,13227,17,13931,60485,34379,48982,87388,616
8336:8560,101865,17,302,654,76,616,58,8,866
8343:92512,45510,102992,112801,95498,95152,13799,30488,58900,47362
8347:29,354,138,8,285,616,650,866,861,6
8352:564,84,17,787,76,131,32,616,58,518
8368:322,17,654,8,616,289,1140,301,239,861
8380:37442,91012,70671,61360,55937,33986,31553,752,6097,47268
8396:100593,68409,64681,302,17,15469,52965,58,1102,138
8401:302,654,33049,53176,75775,361,84,17747,58,64135
8406:8,17,99531,1102,8382,654,616,518,1527,58
8411:37275,61391,8657,114268,302,654,84,58,616,8
8413:17,409,32,650,690,616,542,162,4171,3231
8435:17,302,654,76,616,58,8,866,84,29
8449:51304,84085,76050,11051,99222,105755,38302,36976,70514,78001
8450:1686,37804,1711,13266,22957,18803,31648,102561,60203,78763
8476:302,12830,29,17,654,71987,61813,76209,55290,285
8477:110864,168,189,3172,297,4755,109509,10041,40,1527
8491:78481,113249,8750,9499,38894,102429,113258,60035,90907,72535
8499:1205,4444,61,9055,13881,4989,12315,91111,30953,72705
8500:69653,40992,106018,21059,64071,111694,86608,106663,111807,82118
8510:7965,147,8964,28802,9906,19233,6511,21929,44632,5343
8513:67630,55531,115249,57928,92844,50709,100034,114382,28372,59726
8517:58755,106647,56299,86968,50655,57092,864,8787,25041,42249
8530:58,654,302,17,84,542,112021,162,101,1102
8531:58,302,8,301,29,289,101,542,15,564
8534:58120,39526,105394,11641,36885,2447,37386,15395,18491,753
8536:1057,10041,2880,62752,8579,92946,5545,8151,61107,371
8537:363,21194,53184,639,17,60910,8,58,63583,123101
8552:17,302,654,76,616,58,8,866,84,29
8569:1527,4825,10041,1352,6434,7880,8848,189,11725,7859
8578:106,4481,14152,2816,10466,974,504,27752,1957,17
8581:59493,90266,121153,12920,66180,68744,79338,30519,71217,40565
8582:650,1102,736,8,285,6,289,101,542,518
8600:17,931,64520,76403,90271,40871,113135,95226,35827,3588
8603:51517,107237,108785,12724,77673,18139,61629,25937,47023,25555
8635:99567,66888,38581,89647,61492,55351,114745,87684,29884,866
8636:6901,8783,26437,28389,10692,2354,5357,48431,27427,26077
8637:17,302,654,76,616,58,8,866,84,29
8644:55436,53644,19704,23353,56150,37536,91326,17,32866,61998
8651:2162,875,84,70,1119,2935,182,48,899,654
8660:58,17,84,1102,162,616,138,285,15,1476
8670:81,654,91004,60302,95754,226,5860,229,17072,20327
8681:654,302,84,354,736,29,285,8,518,542
8692:49172,118923,90885,63807,123339,93366,17734,80815,68753,83532
8711:17,302,654,76,616,58,8,866,84,29
8717:12691,3819,9597,17071,6593,1217,7585,481,2185,3429
8718:106817,11859,105316,62566,984,102594,8860,2103,1230,96400
8719:361,354,84,654,58,29,8,736,1102,138
8735:2252,276,14657,2485,4864,11166,11450,37149,20861,3900
8736:107907,58336,9042,6491,6127,16193,27114,7637,42636,27796
8746:58,302,616,29,8,650,542,61,15,518
8747:85160,95330,9056,354,654,302,29,84,1102,518
8755:86870,46665,37270,23182,9065,27582,27589,17,302,654
8760:9431,4935,5494,38295,88028,49581,1046,116508,58063,51439
8765:17,302,654,76,616,58,8,866,84,29
8768:117931,80088,106813,119582,120435,32489,52560,97688,32694,49375
8771:107268,80715,74904,65438,16975,8,9082,44166,83198,17
8774:45420,67697,3697,105171,68756,41646,9085,35809,25605,8698
8782:5557,719,9874,2888,8860,8733,1400,1460,2642,18240
8788:112818,94450,98718,106962,78168,111307,117192,113825,85346,112199
8789:90656,113756,66242,75654,9098,105375,91040,25201,11018,74878
8790:61049,15685,17368,73484,38027,82551,104630,35279,40518,16158
8802:354,654,302,8,83550,111124,736,866,301,29
8810:11268,33619,873,7620,103972,9413,12115,1825,710,17519
8812:9121,46823,13613,113258,60035,90907,72535,103769,103366,121828
8822:17,302,654,76,616,58,8,866,84,29
8825:30887,27177,55242,99133,121673,9136,117748,109764,89509,60687
8844:49290,100449,89703,84691,103267,78744,111017,2121,101035,93568
8850:4755,35625,10041,33719,34386,6434,16900,27089,38992,18938
8852:70,110116,78383,39007,66688,8902,71895,3846,27234,96919
8862:908,1825,39018,7306,30200,13070,118104,7027,98685,24460
8863:302,654,8,736,58,301,518,138,354,29
8868:58505,9188,81389,17,8,736,131,518,1102,354
8870:17,29,354,8,58,866,138,518,6,224
8872:58289,117771,62863,46592,9193,17,542,61,32,616
8877:15,787,616,1086,32,245,554,17,8,1511
8889:11235,1936,22150,9206,1131,44314,6793,2816,327,123202
8890:119350,70155,94145,93166,3700,9207,69894,65069,63182,9459
8900:564,409,736,224,650,322,568,45,947,58
8906:1023,17,107191,354,94,302,654,1535,84,736
8912:26781,76,110080,32368,107624,53368,123008,103568,43160,39618
8913:5111,8934,10997,10230,840,5627,37703,14793,33935,2548
8915:17,1102,518,302,301,654,58,138,861,29
8916:120103,77651,53891,59143,9234,66724,17846,418,18437,63505
8920:81,14174,4854,262,7072,780,12296,107954,59381,8511
8924:49726,93339,27885,119759,59171,56684,7308,32444,22341,18652
8931:52181,38222,99676,8539,20576,13925,69679,17054,12243,118034
8935:107232,9253,81128,65430,51816,91284,19853,9624,24086,1304
8936:54180,89051,9254,17156,6306,109384,40588,736,17,302
8958:68656,16928,31872,9279,10552,75190,70222,32055,116623,654
8984:9324,6659,22064,9738,70340,78059,81173,25127,9725,29417
9000:17,302,1102,518,616,8,138,650,554,29
9001:4797,117760,9344,16127,47366,74338,6417,15995,47411,1467
9013:32269,34660,112356,64475,61406,285,5991,93405,117297,97220
9024:34610,486,66252,27986,1196,119851,95833,20415,103471,32734
9079:107520,76054,81,5767,15139,118443,70,1511,31156,1086
9085:17,84,48,899,138,29,654,1102,94,2162
9096:24235,59866,22262,2880,110925,94287,9455,7859,7831,12990
9098:9460,118758,116704,24697,12594,14968,27731,4378,51850,1954
9106:5567,219,84,302,8,518,654,354,736,289
9111:15134,18492,53337,12760,5107,46031,6575,17581,59833,502
9122:17,302,58,650,542,354,861,6,322,29
9128:58,654,616,84,15,861,29,354,6,542
9135:104688,120843,24691,47277,64183,11011,90743,25215,100966,98646
9141:3107,1527,2880,1712,7880,20806,1352,5624,23191,24581
9152:616,15,518,542,654,32,787,5117,119,302
9155:16745,103001,55433,31210,35426,86151,8409,14154,17740,66983
9157:66318,119396,89722,42283,114482,9527,53684,15797,91840,79042
9158:118909,55735,113376,9529,79716,106221,9112,37917,10580,4357
9159:245,353,3429,710,8457,68335,16492,65675,45729,16572
9160:189,10041,1712,23580,1527,840,8069,2548,7831,5450
9161:59029,54189,73621,8733,10267,1013,122890,97630,119669,22685
9171:58,654,361,354,29,1102,224,84,616,138
9173:82421,112919,45597,74563,106306,52629,78739,16724,52188,46418
9200:101799,25314,42608,16616,4240,25342,9573,70182,45041,52378
9224:1382,17,69594,63459,899,29863,73156,2720,82629,39641
9225:30777,104726,121560,119839,38001,93757,17249,38590,56682,44674
9233:15373,42657,22776,9603,42069,22867,27613,21029,21795,18708
9236:45398,115682,53926,90677,107842,50555,110083,52251,59268,4989
9237:21010,119925,76,29,542,84,1196,15,1102,138
9238:48892,9610,302,654,84,58,616,1511,61,4919
9245:27649,65066,41005,17240,45046,80480,38843,26818,41710,2820
9249:78219,97661,35081,8,14314,2076,518,84,17,654
9256:8,302,1102,354,518,654,58,29,74657,616
9276:118865,71439,119138,63443,16918,120,110595,53301,57466,30884
9288:866,616,736,354,654,32,8,76,1119,84
9290:8322,89459,24933,51520,120534,46318,56480,30815,25985,51232
9291:616,8,542,486,15,1511,554,409,101,1403
9310:302,17,654,1196,1804,965,530,1511,714,224
9312:245,84,15,302,1511,322,654,616,1578,58
9313:104879,62351,32,787,62,15764,15,45,103,121618
9331:85508,64240,52132,12964,37294,109280,9728,28740,3146,66541
9333:89499,12721,30259,34582,95159,4965,62433,10869,16431,203
9350:736,616,654,70,302,17,4481,58,542,14152
9357:9760,80021,83385,20184,7585,986,17,302,654,76
9359:302,58,654,84,8,354,616,518,138,361
9364:31120,61819,35593,5617,1720,29408,17051,2612,34190,15863
9368:48701,72716,50917,2449,35080,80322,60740,9767,29158,38319
9369:54823,43180,54749,57750,49346,36705,75827,48509,4415,44672
9371:302,654,866,29,2162,361,138,736,947,94
9381:1913,26121,22507,48061,46332,19623,5443,5214,19376,26519
9389:32076,95029,97686,39645,72606,109119,63225,45970,18077,7560
9394:654,616,29,58,8,289,84,542,354,138
9400:70721,63301,12167,98323,49754,95395,9811,64043,53004,22987
9402:17,302,654,76,616,58,8,866,84,29
9420:47723,62118,58,76,84,245,616,146,654,103
9431:30732,79997,57644,89917,120701,93206,59288,30407,9861,83478
9432:17,302,8,41017,91765,1762,654,354,58,6
9433:102438,48847,71022,16952,103886,95228,86412,118575,109750,43850
9437:99892,9866,86950,10048,3746,10305,41385,19795,23051,14890
9442:986,140,1749,2241,3374,3939,2379,12471,1888,13544
9443:42799,55883,66472,58896,87227,58,302,61802,96775,35666
9451:58,302,29,542,616,301,8,518,736,650
9473:70335,74713,113071,42455,56693,68499,29335,28416,40825,8484
9474:9917,46367,17,302,654,76,616,58,8,866
9486:15360,94987,50707,24364,38475,94680,115711,30116,78501,17684
9487:121270,33909,96345,84954,74955,43946,36051,42737,44233,86112
9489:17,654,616,2030,29,35249,86935,28321,52739,112826
9494:93484,51951,840,3196,2548,5111,27094,4755,14793,40848
9498:17,302,654,76,616,58,8,866,84,29
9499:43707,112303,17,654,85980,2512,354,106281,121847,431
9500:40,500,76,75495,100219,1344,44066,86026,46787,70966
9507:92462,106372,102397,52829,65161,55235,64254,92188,16147,25649
9514:19244,85292,45791,36401,63098,9961,23317,1989,17,302
9525:1187,41255,89908,2162,17,1119,38065,875,94,354
9528:26783,108919,88185,85900,99596,33865,353,1951,185,101896
9531:35368,102836,48825,79458,107534,77204,51482,89252,92453,27438
9535:47749,38629,29290,9981,22002,73202,8574,36210,3054,11629
9538:18636,92743,58,9987,302,17,654,861,13175,48416
9541:77846,121835,96167,18868,75193,120893,26441,72145,46570,53744
9553:108638,111574,122169,3901,10006,18821,47643,16056,7240,112720
9568:7334,7622,1547,203,2543,12861,8867,9594,8427,17486
9570:65183,78625,10029,21839,14947,112170,23613,99397,103783,88209
9571:106124,83901,26043,90175,49375,67596,31835,46731,64758,57701
9573:13555,28945,11358,7450,20855,21442,66271,5053,18975,45160
9576:17,302,654,76,616,58,8,866,84,29
9580:94316,10437,119160,104855,72132,72448,68106,19017,86857,86908
9590:58,17,518,302,542,61,354,902,554,138
9593:82670,71344,11332,5314,39245,22078,87559,301,6400,654
9606:105181,51295,32213,34649,8040,32692,15708,38981,29217,35834
9612:302,616,58,1102,29,861,138,301,322,518
9613:10085,26748,35141,43724,22613,56691,13576,28741,27745,542
9614:46152,10086,71405,16197,1216,8139,23297,15212,24117,29485
9630:984,5480,1400,8860,5557,76,7711,801,2103,7180
9665:102501,121449,64637,85778,115037,10156,17,84,58,29
9666:11644,398,10158,31823,110603,5598,32772,114181,52322,2447
9668:103256,62488,108344,49062,41604,30968,19166,26424,50843,12248
9680:58,616,654,302,650,29,861,15,542,6
9685:14626,53139,8509,32001,107467,75235,56303,14511,568,7869
9693:322,17,119,354,654,34443,29,84,287,18942
9694:102974,119866,44436,43382,98194,22428,51969,93108,32503,22045
9696:924,31527,93094,72525,10194,54866,31496,28502,65428,35232
9711:36868,36887,88297,89916,90937,6432,6720,10211,97047,36005
9722:68222,89066,57683,77398,71470,65297,74971,57084,22396,35507
9727:17152,116024,106934,10234,98736,85656,50463,39860,24032,58835
9742:717,7003,69722,111715,102019,15501,30399,8476,92983,50509
9745:654,58,84,17,861,554,138,542,15,354
9752:102504,62664,12982,46086,118285,118861,34912,30326,112275,4763
9753:59425,61547,118959,60567,31980,109856,71103,105947,116288,65368
9755:47779,123175,616,542,650,1140,654,11938,58,238
9757:59623,48361,23599,10273,103016,111538,9682,65787,45321,64665
9786:38977,100915,361,11466,43870,89019,302,654,84,70
9808:17,94324,8154,1995,57566,38216,361,402,3081,98334
9810:23398,1122,1406,33683,33720,9448,30223,89721,16433,36443
9812:302,58,46650,37236,616,736,354,866,45908,29
9813:33619,44797,9212,55244,931,9413,11670,97083,4825,1527
9818:35691,10340,17,302,654,76,616,58,8,866
9820:4268,97455,12061,38138,26379,2030,84183,72022,49696,12988
9824:10351,90755,93845,110542,83858,95483,38369,73979,64295,49465
9827:33303,117315,113436,54397,59058,16156,32561,114919,10353,18255
9831:61151,39853,23942,65155,110787,27483,984,168,25393,3412
9834:83386,2583,10362,39476,17,616,119,650,162,138
9837:17,654,29,1102,616,94242,84,28164,6,650
9839:28871,50878,15643,54718,71893,74117,49952,11510,49145,32378
9840:10365,4487,62044,226,10248,35154,71315,30489,40107,4256
9864:29,17,6174,43777,15391,79040,73060,43176,121196,113088
9879:51602,84036,9399,46611,48888,57624,1945,26782,26478,32133
9890:58,654,302,84,17,29,861,162,8,650
9891:654,354,29,866,138,8,518,736,58,301
9892:12165,45541,1784,4586,564,93411,79285,103,11732,7418
9896:1827,2403,2714,2696,43061,60901,110181,1524,3207,8536
9899:58372,72059,111853,98534,58682,55656,102315,866,30278,19955
9900:104562,108681,82506,68696,68774,112176,90071,65989,88373,106843
9911:17,24425,37591,29555,2582,7608,650,76,4374,80425
9926:84,302,654,650,58,8,62,736,917,76
9927:518,61,138,1102,84056,98829,10480,1511,564,32
9929:654,84,29,1102,76,899,302,8,518,616
9944:10501,96156,81161,5649,23913,20912,21589,37390,44984,56364
9945:25805,3453,65886,38746,31972,12065,50242,66643,37510,119451
9946:10503,8454,21963,33562,77209,43700,14403,77000,27291,14508
9961:2178,18536,119109,63691,22632,122379,19621,91460,22046,61440
9984:29024,10548,43688,74617,96683,46837,45073,81154,12690,53847
10030:82716,107344,83208,31165,12873,19793,616,654,302,15
10040:168,984,801,34589,9531,72,7235,13534,25178,27967
10050:675,6905,2268,353,7854,19668,69907,49796,120531,67291
10051:409,35144,11655,15368,51452,7171,20351,31850,56594,40465
10073:52,115125,89424,50896,1140,459,24447,14431,60785,46328
10078:17,302,654,76,616,58,8,866,84,29
10082:4889,1397,302,112780,10656,73108,2510,873,14268,84
10084:60464,105164,86479,39277,52200,3068,91352,52056,3183,301
10086:10648,8252,358,10259,45592,29,58,11089,1996,110085
10088:6219,33620,91678,34479,20008,3481,31760,14505,37647,60446
10090:890,2139,40,4880,70959,113437,29972,5097,55944,8897
10110:71920,32540,10701,95965,67471,97936,302,616,654,866
10111:112798,10703,39484,69755,25236,33254,56089,7444,931,15191
10115:17975,8,9581,25553,27113,34428,67631,55600,88489,59971
10117:77959,60653,22391,10710,17,81951,37957,106630,88081,106261
10130:39016,32400,40420,23742,21744,22937,74529,6240,17733,66571
10132:94318,74064,90168,34032,327,65,508,1152,2200,1521
10133:3610,42735,9289,138,224,698,704,29617,3137,13966
10136:53334,88518,108877,10734,9722,12635,6499,29021,12532,45496
10140:12484,27583,26316,10739,71244,36625,402,31373,5727,27391
10148:719,1400,8860,984,1528,5480,19337,5738,5488,1326
10155:44804,72375,55502,89794,115945,71387,102332,9910,43406,36707
10156:106007,115131,53305,1164,9877,82722,2869,42299,41529,121244
10194:111729,107636,97013,92197,29650,111737,10811,41883,103291,65744
10196:302,58,322,616,29,650,736,542,518,6
10200:2403,1524,970,3506,2714,2696,1827,17,8536,3207
10210:45642,10841,79849,3316,37386,24211,17198,2447,15395,13388
10233:10878,32868,68929,77444,18156,22843,2186,89230,58227,100785
10235:62612,71248,54427,47278,77615,86630,20070,67933,15078,20245
10236:65107,33195,115745,102580,92484,98423,49842,2377,13568,35486
10237:109754,30405,79640,27065,36849,17,302,58,354,654
10249:84440,10896,59296,44585,59071,100053,117030,122743,89489,109476
10254:302,29,58,654,118482,101107,103679,34170,26395,91063
10267:354,29,736,866,650,1187,616,1462,361,289
10275:10927,45436,103998,29266,119105,36706,41588,30808,22110,14834
10276:616,58,654,48291,15518,861,84,302,518,650
10279:46180,26400,106809,15726,12184,49049,24516,54624,103964,99212
10302:41107,49350,35329,61990,68262,29364,99968,93888,72240,13978
10303:22218,72700,76972,89570,92545,7945,1930,82899,119850,13716
10304:32239,29798,3968,57881,55422,78343,65881,112368,45312,119303
10306:616,364,15,861,17,654,518,1511,32,650
10313:109771,10980,36308,80368,33529,33438,36714,58581,79194,34233
10317:96303,50491,49309,83135,16343,111259,9617,32880,57545,121579
10335:32315,6500,91521,88198,69127,29322,110095,15531,102318,57904
10339:75932,40202,18732,98175,654,354,29,95604,736,90265
