9000:17,302,1102,301,29,616,138,554,650,8
9001:4797,15995,12993,584,769,47366,6417,16127,17,94
9013:285,17,302,62,5991,29,58,301,1089,3234
9024:17,6,81,616,1196,1220,238,486,15365,7178
9079:81,15139,81253,5767,37567,2241,262,302,910,500
9085:17,84,48,899,2162,29,866,138,1102,361
9096:2880,6266,19524,1712,7880,7831,378,12990,7457,24581
9098:18777,1678,18448,698,14906,29732,17,76,2345,302
9106:219,5567,17,302,654,76,616,58,8,866
9111:84,302,8,616,654,1102,138,58,356,29
9122:17,302,58,650,861,542,76,322,354,6
9128:654,58,616,29,84,138,354,736,8,866
9135:3448,302,654,17,10075,4203,8861,84,8197,138
9141:3107,1527,2880,1712,1352,7880,6266,2711,189,7457
9152:616,302,76,654,1102,15,58,119,301,70
9155:1196,17,29,861,38402,518,8,4106,39959,35354
9157:533,33550,76,219,19206,3034,7622,22438,36596,40
9158:4357,3131,10905,4292,24790,53369,3717,5812,698,1371
9159:17,353,899,710,2176,900,112262,84084,8457,31242
9160:189,1712,2880,4825,1527,46341,23580,3107,10041,840
9161:10267,9874,4877,984,8733,8860,9417,719,801,12272
9171:654,58,361,84,354,29,1102,8,70,616
9173:302,654,84,301,8,58,245,353,15,354
9200:17,616,354,654,84,302,4816,650,29,58
9224:17,1382,70,508,84,899,226,873,1023,2068
9225:14259,1077,12861,311,17,815,5512,1468,8867,9435
9233:1930,15373,42657,22776,106625,1410,86787,4613,518,904
9236:17,4755,2880,1352,2548,508,7831,301,76,12990
9237:84,29,76,138,1102,190,15,736,8,1196
9238:17,302,654,76,616,58,8,866,84,29
9245:17,654,302,58,866,749,224,29,616,25222
9249:17,8,518,58,84,616,654,1405,245,2076
9256:302,8,1102,354,654,866,29,58,736,518
9276:17,601,120,87041,110595,61573,40449,6408,27017,64543
9288:736,84,873,654,289,8,32,568,76,866
9290:8322,51520,56480,24933,46318,89459,120534,17,302,654
9291:616,8,302,409,650,15,84,245,654,58
9310:17,302,645,224,1804,654,122138,55579,18593,155
9312:302,84,654,866,58,616,236,245,354,8
9313:17,1410,107011,262,2583,4105,118539,64590,48013,94478
9331:85508,64240,52132,28740,31585,12964,13134,69121,5545,3146
9333:4993,6210,4965,7334,62433,8,4650,203,4268,16431
9350:616,736,17,70,654,40,1069,5729,1131,698
9357:9760,80021,83385,7585,20184,986,17,302,654,76
9359:58,302,8,616,138,654,354,84,518,866
9364:17,84,354,616,301,302,8,654,1102,224
9368:25601,62851,30980,3718,2241,35080,2059,72716,80322,2449
9369:168,8860,574,719,984,1400,2318,10267,2103,135
9371:302,866,654,361,138,29,1119,736,2162,301
9381:1913,25216,27553,3522,59108,11446,57159,18933,109234,100179
9389:322,6,7560,650,32076,39645,45970,95029,97686,63225
9394:654,29,58,84,899,354,1102,616,138,6
9400:58,302,17,76,358,861,29,224,354,138
9402:17,302,654,76,616,58,8,866,84,29
9420:76,58,899,1302,80646,75015,53512,31242,2955,67340
9431:9594,17,4671,1131,7468,1468,7622,37342,517,16902
9432:17,302,654,8,1762,518,354,58,29,736
9433:2495,327,9858,86412,19213,36494,29656,25107,40214,157
9437:10048,10305,3746,19795,41385,23051,40,14890,23622,14524
9442:140,986,2241,1749,780,3374,2379,1888,2967,500
9443:58,302,84,76,354,8,518,654,48,285
9451:302,58,29,866,736,616,301,518,542,224
9473:10041,4755,189,1352,26749,29335,7880,2275,28416,32031
9474:17,302,654,76,616,58,8,866,84,29
9486:15360,94987,4568,50707,17684,8213,2073,162,30116,78501
9487:17,654,302,58,301,84,29,70,650,616
9489:17,654,2030,29,616,6,518,1102,84,650
9494:840,2548,4755,3196,157,5111,14793,27094,189,27070
9498:17,302,654,76,616,58,8,866,84,29
9499:17,654,70,61,226,431,2512,58,76,236
9500:96,1344,736,75495,40,76,1677,2414,48431,2512
9507:8,76,17,58,224,2068,32,564,61,1102
9514:1989,9961,19244,36401,23317,85292,63098,45791,17,302
9525:17,1187,2162,302,1119,354,654,875,94,138
9528:353,1951,185,17,245,58,285,15592,3514,1703
9531:262,35368,899,6921,107534,402,77204,8981,51482,31773
9535:698,3054,4,76,8102,8167,538,40,3746,14890
9538:17,58,302,29,654,650,84,736,861,138
9541:1410,899,901,518,3207,2696,521,10511,111355,17
9553:16056,4148,62,162,245,288,6207,27420,901,5000
9568:7334,7622,12861,9594,1468,203,2543,17486,9435,1547
9570:17,14964,675,899,1539,41480,8209,531,8213,1050
9571:76,81,17,327,25481,500,508,698,719,40
9573:10048,4,17,5613,40,15928,23622,21442,698,13555
9576:17,302,654,76,616,58,8,866,84,29
9580:17,302,616,84,902,58,76,238,303,394
9590:17,58,302,518,301,138,354,29,289,62
9593:8,616,84,301,5303,70,76,361,138,236
9606:2579,168,14754,70,189,297,4755,1326,76,2153
9612:302,58,616,1102,29,301,138,354,861,285
9613:10085,542,302,1266,4993,1795,72688,14320,11657,27479
9614:43013,518,17,1558,29,542,1567,32,7004,1578
9630:5480,1400,984,76,2153,5557,10267,8860,719,1124
9665:17,84,58,29,138,6,650,8,736,354
9666:11644,398,2447,14964,5598,17,302,9388,6289,8209
9668:17,302,58,45,564,2618,1086,6727,616,224
9680:17,302,654,76,616,58,8,866,84,29
9685:14626,17,568,301,650,6,15,190,17626,1245
9693:17,29,654,322,899,48,564,70,354,84
9694:15542,76,2848,6901,28132,93782,17,74259,35357,10783
9696:924,2547,2123,31496,28502,42502,61448,102425,11808,110625
9711:36868,6432,6720,2816,7048,1930,36887,656,97047,80668
9722:17,873,736,1410,302,327,710,245,354,508
9727:50463,68947,39860,58835,49652,901,262,113345,83977,88971
9742:102019,1030,15501,17,16658,36243,31124,93720,9626,8476
9745:654,17,58,84,138,354,554,736,518,62
9752:2139,13312,9217,47531,699,46086,80391,35848,42506,89943
9753:17,4420,1119,84,6945,14370,70,736,4299,363
9755:224,3234,650,395,17,114199,29,542,32673,7970
9757:59623,17,301,21879,76,84,302,20801,35307,508
9786:361,302,84,654,354,70,650,1187,48,1089
9808:17,616,3223,8,564,866,361,1995,518,3081
9810:23398,1122,1406,33683,33720,9448,16433,15937,36443,2744
9812:302,58,616,354,866,84,650,1187,736,331
9813:4825,931,1527,17,3107,33619,8,1030,4021,65
9818:17,302,654,76,616,58,8,866,84,29
9820:4268,245,17,94,327,2030,10526,301,2955,1410
9824:4513,14955,29311,1002,3618,76,4194,6315,371,9055
9827:17,873,899,736,84,2200,1287,119,131,302
9831:168,984,719,8860,1400,463,5480,1528,574,5738
9834:17,616,2583,356,56576,85248,1410,16515,41220,62849
9837:17,654,29,1102,616,84,3234,2618,650,736
9839:698,76,262,1468,9739,2063,2064,6165,23,14880
9840:17,4487,518,245,353,616,1703,61,94,564
9864:29,17,1476,3751,1102,84,1653,654,3234,193
9879:17,616,654,84,302,15,58,322,61,94
9890:302,17,58,654,84,29,650,8,861,564
9891:654,354,866,29,8,138,58,736,301,518
9892:17,76,45541,564,6906,12165,1002,5693,358,14966
9896:1827,245,947,17,8536,899,48,2824,25783,353
9899:866,354,76,302,84,1102,138,301,224,518
9900:17,654,302,616,301,650,1102,29,84,354
9911:17,84,616,654,61,167,245,302,542,5567
9926:84,302,654,650,58,70,736,866,8,62
9927:138,650,518,1102,564,61,736,226,94,32
9929:302,654,518,58,1102,645,29,568,62,76
9944:56364,36269,14201,12222,4239,49920,17257,29819,1164,48271
9945:7334,18287,12808,17,15408,76,59474,66643,69736,36508
9946:8454,10503,76,12548,5767,106092,5847,8154,96275,13335
9961:2178,647,18536,43881,61440,122379,20621,71694,56975,17
9984:29024,347,1546,76,53847,12550,3,37380,5718,4102
10030:302,654,616,301,15,29,76,224,650,84
10040:5738,15624,9612,4877,3214,45719,121244,34589,801,168
10050:17,675,57421,14964,32916,2268,353,18065,2934,11644
10051:409,35144,45,40465,654,861,17,518,29,48
10073:17,459,52,58,41037,1140,302,29,899,14431
10078:17,302,654,76,616,58,8,866,84,29
10082:4889,1397,302,873,698,226,2510,15,2602,4656
10084:91352,76833,226,70,10662,301,302,1295,52056,2579
10086:17,302,29,8252,34443,1682,10648,18942,138,58
10088:8419,22059,31342,28632,76,698,40142,25368,40,24118
10090:890,2139,4880,866,17,40,81,698,76,5670
10110:302,107267,654,67471,1937,112387,29,289,1499,301
10111:931,245,2715,32,81,327,76,508,564,736
10115:8,97,182,224,245,1245,2062,15,20485,2097
10117:17,1550,70,179,7624,78859,23053,5164,48,77876
10130:21744,113538,24835,68868,121238,35847,73864,48265,2071,11916
10132:65,508,650,327,76,302,616,1558,2200,925
10133:138,3610,4146,76,117,4224,224,16658,380,9289
10136:9722,96346,24753,12532,101911,39672,3039,49884,29021,112734
10140:17,302,29,58,654,236,285,866,1553,616
10148:719,8860,5480,1400,76,5738,2153,2275,1326,5488
10155:17,84,899,8,48,58,289,354,616,931
10156:10291,10406,13060,297,2351,2869,1460,1539,4103,72201
10194:8,654,302,354,736,138,866,29,616,361
10196:302,58,616,29,650,866,354,6,1089,2739
10200:2403,1524,970,3506,17,8536,25783,245,353,947
10210:37386,4453,11644,24211,76,17,12841,4699,17198,834
10233:18156,1592,58227,26628,17,33833,7728,1208,13411,53668
10235:3282,6320,3060,16009,75100,1709,11847,97866,11857,54356
10236:65107,33195,13568,96012,49680,90515,21524,93471,115745,121642
10237:17,302,654,518,58,8,354,1762,29,616
10249:138,656,273,1462,2013,3,6,8,15370,1551
10254:17,29,302,654,6,58,238,542,616,61
10267:354,29,736,866,361,1462,650,76,1187,285
10275:17,1382,1126,1535,1539,15,103,288,409,472
10276:302,616,654,58,84,650,518,29,289,354
10279:302,17,6,616,6130,155,8,58,654,1239
10302:354,58,1102,866,84,301,138,361,726,285
10303:17,76972,22218,1930,40,496,924,947,17448,38577
10304:3,29798,654,193,239,755,302,58,354,1535
10306:17,616,364,654,518,29,15,861,650,32
10313:58,616,302,17,13976,58581,28920,7956,296,327
10317:9617,9088,363,9354,3671,111259,49309,32880,94961,1455
10335:669,41662,6500,24065,14851,51204,69127,31241,110095,17
10339:354,654,29,736,58,138,301,70,616,76
10342:17,654,101,616,302,76,29,518,568,554
10346:51326,238,7742,10880,27651,119814,31879,1196,266,8843
10359:302,654,84,866,301,1102,322,354,58,70
10364:17,616,542,902,8,518,1196,364,650,654
10366:58,84,654,861,354,76,224,564,1102,301
10371:31315,19330,33572,19829,5550,670,2139,3550,9043,4
10377:17,654,48,58,76,302,1102,84,101,116
10378:168,2153,463,18935,97626,8860,17,302,654,76
10387:48539,53812,17,302,654,76,616,58,8,866
10388:17,76,84,518,302,616,698,8,58,81
10392:17,302,654,76,616,58,8,866,84,29
10408:840,14793,6754,13049,10541,5111,3370,8069,5627,4626
10420:654,302,17,15,58,1136,76,591,1109,1133
10427:9711,32,7526,2302,8647,616,21124,17195,23019,4996
10439:29,84,650,138,301,70,354,76,8,866
10445:4613,7048,119053,118798,40975,7315,97006,31639,2715,34204
10454:17,124,70,29,58,302,363,616,8,646
10471:17,302,654,8,11209,354,518,866,6,58
10478:17,58,302,76,84,138,616,1102,301,736
10479:564,8,30754,70,76,518,542,616,659,70299
10480:58,17,564,654,76,101,1239,273,285,301
10488:301,302,84,3429,1937,26377,1642,60551,81,1102
10502:41101,22678,58923,28760,11241,75062,17302,110086,60935,6536
10513:13660,5254,654,302,1352,378,17,2068,8213,1102
10523:441,16465,1002,2048,1065,25649,6315,13016,1256,764
10543:2715,2028,17,441,168,5287,13,24715,219,26848
10554:17,302,654,76,616,58,8,866,84,29
10563:899,84,6450,1119,70,302,654,736,947,354
10564:866,302,354,84,654,736,8,616,650,58
10570:17,58,29,866,76,354,616,650,2618,1102
10573:17,302,654,76,616,58,8,866,84,29
10580:19871,302,83134,17,1709,27308,4996,8111,7302,8
10636:654,302,736,354,616,29,76,322,6,650
10655:17,84,654,301,1102,302,866,542,58,3158
10691:17,542,616,58,364,654,302,518,861,409
10693:17,8,654,301,302,76,564,650,29,84
10698:302,654,2618,17,591,13346,58,650,84,612
10707:17,302,654,76,616,58,8,866,84,29
10710:70,58,94,650,76,289,518,8,616,1023
10726:69494,22655,105984,1344,13570,5767,650,33807,1703,56108
10747:17,302,654,76,616,58,8,866,84,29
10758:17,2583,4364,62548,85248,899,41220,8,1929,650
10770:7334,2543,12861,7622,11855,2215,311,1011,17486,9435
10779:17,302,654,76,616,58,8,866,84,29
10794:616,17,302,58,654,10785,650,1196,726,15583
10801:17,40,76,10880,669,3512,11653,8,1673,1419
10807:1119,8151,17,1187,245,327,84,787,891,899
10820:17,58,302,358,5303,1410,32433,4032,654,1050
10842:17,302,654,76,616,58,8,866,84,29
10843:302,17,654,58,3632,29,301,1550,61,616
10844:76,1462,17,302,986,70,138,866,81,2265
10845:7021,9289,3672,10770,10842,25662,11910,17567,6503,7397
10854:13566,78928,45662,54897,16689,41850,51617,23368,75779,51729
10858:17,302,616,654,1535,29,61,70,1239,736
10871:17,58,654,29,302,224,650,1089,6,62
10892:6,17,11861,9318,674,1703,65,83457,1539,11268
10905:17,302,654,76,616,58,8,866,84,29
10908:84,17,616,58,654,931,1102,354,398,518
10913:20118,22926,12869,12306,84,27944,840,358,46072,2048
10920:58,518,101,616,654,302,61,8,103,564
10955:17,48,1187,2162,1152,1119,224,302,122176,104450
10956:84,518,302,354,1102,301,866,654,58,76
10968:17,616,58,301,654,1614,1539,8,1348,1578
10991:81,76,2139,40,17,358,70,3288,361,650
10999:17,654,84,1102,29,58,616,76,138,182
11000:2241,22689,3423,12727,5860,22597,262,8588,550,3516
11022:84,654,301,8,564,568,58,76,182,409
11034:17,58,654,394,8,29,273,6,84,322
11037:9435,11855,17486,19152,8867,1011,203,14259,2215,311
11047:17,1359,1127,6243,302,8,2588,654,29,273
11055:17,302,654,76,616,58,8,866,84,29
11099:17,302,944,650,182,322,5598,15,532,7194
11105:1187,354,899,48,654,302,76,29,4420,736
11110:2139,44,22365,21696,226,358,361,76,2008,18931
11118:82688,95747,15116,26000,43864,14612,16029,19749,109364,1077
11132:189,1091,899,24581,89735,6024,28553,4825,3312,4880
11134:986,5767,262,780,8283,140,2241,6916,5381,1344
11135:17,787,224,4542,70,76,294,302,518,944
11149:302,654,354,866,70,650,138,8,301,518
11150:5975,5319,11590,6311,7926,8772,17316,13341,1337,4040
11193:26360,36541,76,4610,117254,49799,27145,1549,17,68882
11211:11269,4110,26128,60434,12822,29209,47174,46620,44065,7202
11222:19544,76,34240,15,17,899,50369,30759,61,62
11228:441,1002,1256,4444,4513,2917,14955,1744,2715,9055
11240:17,302,654,76,616,58,8,866,84,29
11259:17,302,654,76,616,58,8,866,84,29
11264:17,654,29,58,84,6,866,1102,301,76
11273:84,29,1102,866,301,58,650,361,70,138
11278:17,51073,108546,110475,654,3088,14227,22933,122395,31397
11279:2405,19000,13926,58982,111621,35846,106504,39947,6669,25103
11280:17,302,654,76,616,58,8,866,84,29
11287:1102,8,354,866,301,302,29,65,76,138
11332:168,31188,108417,85124,17665,3081,6545,9752,52228,3484
11360:17,302,654,76,616,58,8,866,84,29
11363:866,17,70,1462,5812,2265,302,76,354,8384
11378:76,238,564,70,7203,262,285,866,15364,518
11388:302,654,4267,190,236,238,43418,616,51943,901
11394:1606,12776,17,119,301,518,736,7210,6527,8587
11404:76,17,40,654,58,5729,616,138,302,402
11414:17,302,654,138,301,18319,58,6,76,289
11418:8860,984,1400,1528,2642,76,1527,10267,14754,2833
11419:302,654,84,1102,354,29,70,182,899,6
11426:236,17,654,776,10075,14750,302,12253,3448,4203
11427:4575,12332,76,25910,3054,226,367,3126,3477,70
11428:17,94,354,73421,19461,91655,91272,138,114956,71182
11431:17,302,654,76,616,58,8,866,84,29
11437:17,5398,1730,262,5670,1164,9397,38081,10438,43332
11439:5117,40,520,17,122400,67835,10293,109112,69690,6207
11444:17,654,84,3223,30,1102,486,616,239,5025
11458:17800,24893,658,9716,518,616,3223,861,483,8
11462:931,2139,2194,17,76,508,2583,873,11670,3704
11463:58,301,29,354,76,866,861,94,15,226
11484:568,58,13523,1245,7869,14626,6453,36183,361,8509
11507:5729,1069,1730,736,2512,986,683,3599,2064,2139
11510:17,616,58,654,76,84,29,518,1102,138
11511:2520,76547,58632,4238,13400,13059,542,18210,39336,44717
11525:302,17,6,650,654,155,16512,45107,1410,60675
11529:17,302,29,726,239,654,236,866,395,37343
11535:302,654,1102,650,155,2265,873,8,10,32
11537:3378,17,45191,18705,38292,77977,13083,40356,101304,22713
11538:17,58,29,1102,84,1239,1937,76,616,190
11540:4600,5145,48654,10316,508,15457,19065,13894,3704,44680
11552:48640,873,40653,302,116729,510,17,302,654,76
11554:1527,1712,4825,2880,840,1730,8069,6434,10041,931
11558:1825,1539,6094,28248,3184,3704,1164,5287,7048,1208
11569:29,616,736,301,8,239,650,866,1239,15
11584:17,654,302,76,650,8,301,1102,29,84
11586:17,8069,8,302,1352,70,197,27070,1102,568
11603:17,302,1550,568,616,642,1684,873,394,8
11606:58,654,84,354,518,736,29,301,650,564
11614:4719,398,2447,37507,9388,5598,20490,29,70,6289
11616:14857,17,554,155,23426,30727,47624,2060,1550,34831
11651:22016,11947,27017,2007,1550,96143,17,402,787,5017
11657:17,8,84,483,616,654,58,61,101,518
11660:17,84,58,866,354,8,650,301,564,138
11670:92627,61644,56621,45143,17,302,654,76,616,58
11676:2241,16404,140,262,8511,3137,7211,5767,1749,8283
11685:1044,58,17,616,106,226,302,23370,9045,1539
11699:17,302,654,76,616,58,8,866,84,29
11700:302,654,76,58,1102,616,899,645,273,2265
11716:17,302,654,76,616,58,8,866,84,29
11719:17,76,378,138,1023,1462,262,302,986,1884
11723:17,302,654,8,76,901,58,616,698,84
11738:17,1102,3588,2570,1762,354,2668,25344,12160,518
11749:81,3423,226,986,500,70,4194,2241,13544,3374
11775:70,226,2083,986,521,2068,533,2097,564,117
11781:17,654,58,84,224,29,616,554,8,138
11788:19112,5550,546,2110,3159,2139,698,719,5405,347
11795:3717,4292,17,327,10905,262,8008,500,826,1875
11799:17,302,654,76,616,58,8,866,84,29
11818:17,58,616,654,84,787,302,322,518,29
11825:51305,2561,14114,110116,3846,8902,6441,86940,26603,653
11835:17,29,58,84,354,866,650,1102,616,6
11836:135,168,1326,10267,1069,2103,2155,175,12984,9417
11838:17,70,899,931,873,354,947,1460,1744,48
11839:10345,394,1804,77465,49696,105761,97455,118323,52411,12988
11843:441,710,1002,1744,508,245,1065,1410,1205,3618
11844:58,23356,51436,36220,2062,17,162,224,486,35313
11847:441,710,4513,76,371,1145,16465,302,650,8928
11851:17,302,654,76,616,58,8,866,84,29
11856:1888,3819,2967,7211,500,6108,16680,8283,4048,3718
11863:17,302,654,76,616,58,8,866,84,29
11864:17,302,654,76,616,58,8,866,84,29
11865:17,302,84,866,58,29,8,616,736,226
11883:35382,225,8364,14797,11825,13183,17,302,654,76
11884:76,168,358,8860,719,1326,5480,1682,17,81
11885:13,9055,33348,4513,10167,13881,5083,4715,371,24564
11892:5398,3847,1326,2337,347,11612,7146,22031,41492,2583
11893:3972,85385,15884,23441,23060,47258,289,4900,4146,2354
11896:361,17,736,2265,40,616,138,224,236,15720
11910:899,48,6450,4420,654,84,947,70,736,4364
11913:17,302,654,866,1089,70,182,1762,301,394
11922:17,654,591,73600,1924,8,650,395,2626,27411
11928:224,3,33924,53513,398,1424,17,899,1685,75807
11929:654,29,650,84,736,866,1102,361,226,224
11939:17,4194,931,25174,8,43530,21516,93715,56852,1966
11956:654,354,616,650,76,554,285,542,1245,84
11962:7000,650,1682,238,1730,118402,72966,3847,51863,71693
11968:17,35572,3704,13060,61957,6,7048,43530,54284,40975
11972:17,931,84,182,654,1099,1119,8,70,4205
11979:866,30499,58021,76,110795,13420,68994,55632,17,69292
11983:17,654,58,84,1102,354,650,616,363,6
11988:654,58,302,354,8,224,616,84,301,29
11990:23393,20452,4357,107724,18765,105021,3717,110421,35032,12505
11996:17,302,654,76,616,58,8,866,84,29
11999:441,5122,4696,2715,4444,2917,4513,3506,2028,17
12008:17,616,302,84,15,6,61,650,363,542
12010:3196,8069,27070,197,10541,3370,27094,5111,7160,24642
12011:616,1550,17,518,8,21081,55984,564,568,58
12027:17191,20405,3937,90631,55560,52749,107791,6545,23832,99357
12028:654,138,650,301,866,361,84,6,1102,62
12037:17,302,616,654,6,29,76,322,15,84
12047:2139,21380,5509,262,30856,1164,6158,70415,122131,14100
12050:17,654,354,138,518,866,301,616,76,361
12067:2528,4146,76,6117,16658,12093,28389,4093,4110,24647
12084:654,17,591,6,76,2618,301,568,1357,84
12094:135,40,7235,2642,62337,117189,262,84104,41740,2318
12130:17,8,289,518,616,1196,32,61,182,302
12170:17,302,654,76,616,58,8,866,84,29
12199:790,21813,10408,99521,7927,10567,120178,42901,55776,77819
12211:6901,16658,10692,1651,2528,8783,12093,76,2354,8129
12213:3081,13835,1558,5739,9864,826,60295,13207,1973,54784
12232:654,17,736,302,8,289,6,76,84,650
12234:17,76,866,29,302,409,654,58,301,354
12235:302,17,29,331,3549,354,7682,899,15494,12524
12237:10291,17,2337,30139,20288,182,224,225,2626,1050
12239:805,5726,22801,33223,18892,28166,19089,15475,12233,39619
12263:8,17,245,327,616,84,2193,4422,1471,2937
12268:19330,31315,5509,26924,1035,57518,3613,670,2081,16675
12271:68911,79200,63426,11027,6917,34182,76467,121672,78507,54669
12272:542,40,76,698,10085,2139,3105,43724,302,508
12296:48,899,1187,4420,17,6945,1119,14370,70,302
12310:17,302,736,361,2162,654,866,1102,29,76
12327:1069,564,70,97,698,367,10048,6545,1970,4
12328:899,17,6945,1119,84,14370,25921,14684,302,354
12356:17,302,1449,76,15486,899,10695,23553,518,8
12360:302,654,84,1102,866,354,70,182,58,301
12364:654,58,302,866,76,354,8,70,591,650
12373:10048,698,14890,21640,10305,8102,23622,11358,14524,5962
12375:1790,8,1412,518,542,787,902,931,2193,84
12376:17,2549,76972,22218,1930,40,4453,496,924,947
12379:65,327,508,17,119,1287,1405,511,5567,967
12406:14416,2121,616,650,654,226,1326,33063,354,1462
12416:84,518,302,1102,654,354,58,301,736,616
12428:17,302,654,76,616,58,8,866,84,29
12433:17,1957,654,58,22,48,81,1131,1709,224
12443:17,8,2583,2140,119,1190,889,356,1410,1878
12453:2162,875,1119,70,1102,654,4364,302,866,1551
12464:225,7067,13832,17,224,20161,398,50691,74756,518
12467:2717,535,6379,10175,2028,17,76,2140,2715,5287
12474:17,354,8,302,15,2097,84,3704,12045,1871
12480:302,654,17,285,289,495,616,1832,29,58
12496:2924,16433,15937,36443,2744,23398,65938,22510,30223,17
12498:17,302,654,76,616,58,8,866,84,29
12505:76,168,719,2139,17,1682,3137,81,226,2677
12512:654,58,84,301,354,866,1102,616,6,8
12531:17,1069,28421,36102,106631,112327,3088,32615,59541,5147
12532:93074,5282,17,302,654,76,616,58,8,866
12533:29,354,866,58,616,8,736,301,6,76
12534:20096,18370,3683,76996,678,51633,29546,106285,110127,33008
12536:17,518,302,354,58,29,301,39808,2668,54530
12540:58,17,654,4032,873,3589,1550,29,542,23071
12541:17,199,27648,37505,1784,87556,42888,20874,37515,114316
12544:17,518,654,302,61,84,616,76,15,58
12549:17,53025,546,10404,6545,9354,3409,3184,8818,115190
12552:17,28472,8,16789,518,568,1102,97,616,138
12555:81,698,2139,70,508,986,2275,76,262,1023
12556:17,1102,1762,354,3588,2570,2668,12160,518,39303
12559:2162,875,84,70,1119,354,6103,116,736,4364
12562:12637,9354,88524,48208,122371,10246,10503,32648,85003,140
12564:58,84,354,1102,866,616,6,76,138,8
12568:17,302,654,76,616,58,8,866,84,29
12573:17,616,654,29,1239,302,736,395,15,6
12587:9088,1410,899,86789,138,2059,654,787,302,3223
12595:840,1002,17,76,2715,81,7160,564,40,226
12601:542,27230,1636,2149,14012,16739,7026,79255,97794,18437
12604:302,354,84,736,650,76,29,518,1102,285
12616:11644,17,398,9629,2447,24211,70,236,238,302
12622:17,29,302,616,654,84,6,8,285,394
12628:122304,4305,62866,8471,17,302,654,76,616,58
12630:17,2030,542,564,15,76,101,190,205,301
12642:17,654,616,1102,29,289,354,8,736,76
12660:17,616,302,654,58,650,84,3234,6,8
12662:17,61,302,15,8,496,29,101,103,518
12663:76,224,117739,24454,30601,33936,17,2967,97179,14237
12669:51073,108546,33540,110475,17,14227,22933,122395,1822,56739
12676:4444,1410,1205,1002,2347,827,5783,17,245,4991
12700:97283,1546,99344,65426,8860,2848,42017,16036,1326,12217
12701:17,84,1102,302,564,101,616,301,354,542
12723:6315,8928,3618,16465,55809,97283,17,22,902,14983
12725:17,58,236,302,650,654,74587,1403,901,74242
12739:12039,219,2832,17,32,12329,58,61,65,70
12753:17,302,654,650,58,29,301,84,285,8
12754:5124,36233,39045,8,2955,1804,146,23315,8213,1690
12761:76,564,2139,1913,7680,7298,24068,901,3718,449
12766:81,2307,3423,5122,3137,45320,6921,10071,140,75790
12767:17,302,654,76,616,58,8,866,84,29
12773:2194,500,4292,931,3288,40,4357,262,873,5150
12779:6202,22689,44254,23317,39851,17339,48076,5127,20226,17
12780:17,4610,117254,78727,27145,1549,43920,92692,47382,11671
12794:119425,6916,1925,14593,1803,140,30093,4880,29458,107030
12795:29,224,58,50434,56323,11437,1102,17,97954,3223
12796:63943,76,4586,17,66822,105223,2318,37648,6545,98578
12799:46545,290,17,302,654,76,616,58,8,866
12804:17,302,947,1449,518,1551,15,5767,138,698
12807:19206,17316,11590,12294,5975,14814,8772,1337,17908,7524
12811:17,2162,302,875,84,361,70,654,354,1119
12836:17,302,616,6,84,8,15,58,76,285
12841:9127,10348,5671,2139,741,8,8345,76,10981,8566
12852:17,1163,5553,22400,96514,74262,6,9095,15033,138
12860:654,866,29,361,301,76,6,650,289,138
12885:302,654,650,780,29,58,84,301,138,736
12892:58,224,616,302,354,76,654,236,301,8
12898:17,62,3638,15,58,10349,2890,3062,301,302
12902:8772,17316,5975,11590,12294,533,1337,13341,14814,7524
12912:17,84,354,76,736,301,650,285,866,70
12918:17,302,616,29,301,650,322,6,76,289
12928:2162,17,875,84,70,6103,654,4299,4364,6450
12931:616,654,302,17,301,29,354,6,61,591
12934:616,17,568,654,15,58,542,76,302,322
12939:226,1382,6435,431,616,65,76,262,327,508
12956:7171,20351,17,31850,236,15368,51452,11655,34203,32
12967:17,16852,76,101,58,224,28173,23,29,62
12970:962,17,302,654,76,616,58,8,866,84
12985:654,3039,787,3001,5512,17,283,302,542,44036
12986:3937,226,19530,719,2833,114009,463,114365,17,302
12991:17,76,236,65,8,15,32,58,61,70
12998:17,654,29,302,1550,4173,3101,58,616,45
13004:826,40,564,5633,6916,4743,1164,17,2528,409
13019:3484,2194,262,4292,40,500,2139,3717,8384,542
13024:17,302,654,76,616,58,8,866,84,29
13025:117672,285,17,302,654,76,616,58,8,866
13039:533,6311,10981,21684,7926,361,3034,25821,15718,8319
13040:81,1749,140,2967,7211,1888,226,2379,70,380
13050:17,302,654,76,616,58,8,866,84,29
13060:17,302,654,76,616,58,8,866,84,29
13062:8,2656,4300,518,939,656,9093,84,2031,17
13071:1527,3107,10041,1352,1712,6434,5624,8848,189,6266
13080:27781,8566,102699,7941,774,15623,71304,121481,14195,83595
13081:654,76,84,650,138,736,6,8,1102,289
13087:429,542,719,17,22,76,81,2139,225,245
13092:302,58,616,866,736,518,8,29,2602,1119
13094:17,675,1709,57421,14964,32916,2268,353,18065,7685
13106:1701,59651,44634,70149,22023,23944,76170,110733,113296,69909
13109:76,564,683,17,3105,5363,901,4021,7680,24068
13110:564,76,2414,2069,538,81,5729,683,10048,1730
13116:347,238,508,698,9043,7981,327,8,2139,262
13152:17,654,866,84,361,1102,736,58,1462,48
13153:123233,120710,48454,33255,120852,39198,17,302,654,76
13177:17,76,225,131,1924,518,78727,16137,394,46091
13179:17,302,654,76,616,58,8,866,84,29
13192:17,302,654,76,616,58,8,866,84,29
